iter	Logloss
0	0.5354243362
1	0.4461357559
2	0.3373113534
3	0.2818353777
4	0.242467776
5	0.2090595491
6	0.1851250625
7	0.1687582159
8	0.1555398038
9	0.1445302117
10	0.1325627817
11	0.1220463783
12	0.1146469287
13	0.1091806338
14	0.1052941535
15	0.1023371373
16	0.09981289114
17	0.09657937061
18	0.09465990084
19	0.09289244094
20	0.0910767365
21	0.09010199323
22	0.08922217575
23	0.08768327572
24	0.08680177229
25	0.0861997611
26	0.08549518843
27	0.08491664649
28	0.0844493205
29	0.0839938358
30	0.08370009817
31	0.08338253034
32	0.08317280867
33	0.08287126995
34	0.08262314475
35	0.08239698669
36	0.08207301356
37	0.08186209148
38	0.08165474276
39	0.08147490917
40	0.08099862838
41	0.08088684765
42	0.08078003439
43	0.0806280173
44	0.08052024667
45	0.08040249463
46	0.08030817407
47	0.08022162874
48	0.07988401608
49	0.07972709872
50	0.07947373521
51	0.07942574636
52	0.07935648458
53	0.07930357208
54	0.07922508767
55	0.07911759086
56	0.07905037614
57	0.07897930368
58	0.07891113326
59	0.0788674217
60	0.07877863081
61	0.07871198636
62	0.07865881409
63	0.07861528646
64	0.07855982123
65	0.07849577707
66	0.07841171177
67	0.07835187143
68	0.07830642234
69	0.07824478453
70	0.07820287435
71	0.07815663165
72	0.07810519926
73	0.07807311646
74	0.07803720571
75	0.07786114871
76	0.07781471543
77	0.07776212558
78	0.07771328466
79	0.07768501596
80	0.07763161871
81	0.07757468646
82	0.07753342649
83	0.07748481281
84	0.07745597252
85	0.07732459058
86	0.07729715539
87	0.07725203398
88	0.07720630135
89	0.07718124522
90	0.0771444771
91	0.07710250937
92	0.07707066351
93	0.07704105016
94	0.07700654483
95	0.07696866169
96	0.07692351351
97	0.07689126715
98	0.07687351312
99	0.07685299501
100	0.07683861604
101	0.07680275513
102	0.07677082375
103	0.07671819186
104	0.07668554448
105	0.07664577904
106	0.07660974623
107	0.07658122825
108	0.07654630533
109	0.07651884471
110	0.07650055535
111	0.07647035226
112	0.07641156721
113	0.07637677008
114	0.0763320194
115	0.07630701278
116	0.07628836207
117	0.0762566746
118	0.07624290646
119	0.07622083313
120	0.07619966089
121	0.076165301
122	0.07612160327
123	0.07609579182
124	0.07606120785
125	0.07602082857
126	0.0759954882
127	0.07596851036
128	0.0759529882
129	0.07592877303
130	0.07588353763
131	0.07585312112
132	0.07582480798
133	0.07579023976
134	0.0757700179
135	0.07573756885
136	0.07572338829
137	0.07569245027
138	0.07565820063
139	0.0756260953
140	0.07560979219
141	0.07558090645
142	0.07555878389
143	0.07553345948
144	0.07551109092
145	0.07548060423
146	0.07547217662
147	0.07537559856
148	0.07533946781
149	0.0753161156
150	0.07529448602
151	0.07526534972
152	0.07524690818
153	0.07521695166
154	0.07517611048
155	0.07515570569
156	0.07510750007
157	0.07509497116
158	0.0750481496
159	0.07501981523
160	0.07499728146
161	0.07496170253
162	0.07492436053
163	0.07488324623
164	0.07484578507
165	0.07481765838
166	0.07477211319
167	0.07475946161
168	0.07473697269
169	0.0747151593
170	0.07468077369
171	0.07465892098
172	0.07462752374
173	0.07459386625
174	0.07457210871
175	0.07453637912
176	0.07450801079
177	0.07446985435
178	0.07444766544
179	0.07437304594
180	0.07434120228
181	0.07432594063
182	0.07430019842
183	0.07426092522
184	0.07423846761
185	0.07421841574
186	0.07416260014
187	0.07413814034
188	0.07411077384
189	0.0740807929
